date,city,precipitation,month,year
2023-07-03,SEA,0.0,7,2023
2023-07-04,SEA,0.0,7,2023
2023-07-05,SEA,0.0,7,2023
2023-07-06,SEA,0.0,7,2023
2023-07-07,SEA,0.0,7,2023
2023-07-08,SEA,0.0,7,2023
2023-07-09,SEA,0.0,7,2023
2023-07-10,SEA,0.0,7,2023
2023-07-11,SEA,0.0,7,2023
2023-07-12,SEA,0.0,7,2023
2023-07-13,SEA,0.0,7,2023
2023-07-14,SEA,0.0,7,2023
2023-07-15,SEA,0.0,7,2023
2023-07-16,SEA,0.0,7,2023
2023-07-17,SEA,0.0,7,2023
2023-07-18,SEA,0.0,7,2023
2023-07-19,SEA,0.0,7,2023
2023-07-20,SEA,0.0,7,2023
2023-07-21,SEA,0.0,7,2023
2023-07-22,SEA,0.0,7,2023
2023-07-23,SEA,0.0,7,2023
2023-07-24,SEA,0.03,7,2023
2023-07-25,SEA,0.08,7,2023
2023-07-26,SEA,0.0,7,2023
2023-07-27,SEA,0.0,7,2023
2023-07-28,SEA,0.0,7,2023
2023-07-29,SEA,0.0,7,2023
2023-07-30,SEA,0.0,7,2023
2023-07-31,SEA,0.0,7,2023
2023-08-01,SEA,0.0,8,2023
2023-08-02,SEA,0.0,8,2023
2023-08-03,SEA,0.0,8,2023
2023-08-04,SEA,0.0,8,2023
2023-08-05,SEA,0.006667,8,2023
2023-08-06,SEA,0.006667,8,2023
2023-08-07,SEA,0.043333,8,2023
2023-08-08,SEA,0.03,8,2023
2023-08-09,SEA,0.01,8,2023
2023-08-10,SEA,0.02,8,2023
2023-08-11,SEA,0.0,8,2023
2023-08-12,SEA,0.0,8,2023
2023-08-13,SEA,0.0,8,2023
2023-08-14,SEA,0.0,8,2023
2023-08-15,SEA,0.0,8,2023
2023-08-16,SEA,0.0,8,2023
2023-08-17,SEA,0.0,8,2023
2023-08-18,SEA,0.0,8,2023
2023-08-19,SEA,0.0,8,2023
2023-08-20,SEA,0.0,8,2023
2023-08-21,SEA,0.0,8,2023
2023-08-22,SEA,0.006667,8,2023
2023-08-23,SEA,0.055,8,2023
2023-08-24,SEA,0.0,8,2023
2023-08-25,SEA,0.006667,8,2023
2023-08-26,SEA,0.003333,8,2023
2023-08-27,SEA,0.0,8,2023
2023-08-28,SEA,0.0,8,2023
2023-08-29,SEA,0.03,8,2023
2023-08-30,SEA,0.1475,8,2023
2023-08-31,SEA,0.023333,8,2023
2023-09-01,SEA,0.006667,9,2023
2023-09-02,SEA,0.0,9,2023
2023-09-03,SEA,0.02,9,2023
2023-09-04,SEA,0.04,9,2023
2023-09-05,SEA,0.013333,9,2023
2023-09-06,SEA,0.0,9,2023
2023-09-07,SEA,0.0,9,2023
2023-09-08,SEA,0.0,9,2023
2023-09-09,SEA,0.0,9,2023
2023-09-10,SEA,0.0,9,2023
2023-09-11,SEA,0.0,9,2023
2023-09-12,SEA,0.016667,9,2023
2023-09-13,SEA,0.0325,9,2023
2023-09-14,SEA,0.0,9,2023
2023-09-15,SEA,0.0,9,2023
2023-09-16,SEA,0.0,9,2023
2023-09-17,SEA,0.0,9,2023
2023-09-18,SEA,0.0975,9,2023
2023-09-19,SEA,0.0,9,2023
2023-09-20,SEA,0.5175,9,2023
2023-09-21,SEA,0.013333,9,2023
2023-09-22,SEA,0.0,9,2023
2023-09-23,SEA,0.0375,9,2023
2023-09-24,SEA,0.186,9,2023
2023-09-25,SEA,0.856,9,2023
2023-09-26,SEA,0.7775,9,2023
2023-09-27,SEA,0.723333,9,2023
2023-09-28,SEA,0.576,9,2023
2023-09-29,SEA,0.154,9,2023
2023-09-30,SEA,0.0025,9,2023
2023-10-01,SEA,0.0,10,2023
2023-10-02,SEA,0.0,10,2023
2023-10-03,SEA,0.246,10,2023
2023-10-04,SEA,0.0,10,2023
2023-10-05,SEA,0.0,10,2023
2023-10-06,SEA,0.0,10,2023
2023-10-07,SEA,0.0,10,2023
2023-10-08,SEA,0.0,10,2023
2023-10-09,SEA,0.0075,10,2023
2023-10-10,SEA,0.136,10,2023
2023-10-11,SEA,0.646,10,2023
2023-10-12,SEA,0.165,10,2023
2023-10-13,SEA,0.06,10,2023
2023-10-14,SEA,0.13,10,2023
2023-10-15,SEA,0.02,10,2023
2023-10-16,SEA,0.32,10,2023
2023-10-17,SEA,0.2525,10,2023
2023-10-18,SEA,0.061667,10,2023
2023-10-19,SEA,0.0,10,2023
2023-10-20,SEA,0.0,10,2023
2023-10-21,SEA,0.005,10,2023
2023-10-22,SEA,0.01,10,2023
2023-10-23,SEA,0.004,10,2023
2023-10-24,SEA,0.12,10,2023
2023-10-25,SEA,0.624,10,2023
2023-10-26,SEA,0.013333,10,2023
2023-10-27,SEA,0.0,10,2023
2023-10-28,SEA,0.0,10,2023
2023-10-29,SEA,0.0,10,2023
2023-10-30,SEA,0.0,10,2023
2023-10-31,SEA,0.0,10,2023
2023-11-01,SEA,0.1075,11,2023
2023-11-02,SEA,0.9775,11,2023
2023-11-03,SEA,0.18,11,2023
2023-11-04,SEA,0.905,11,2023
2023-11-05,SEA,0.4875,11,2023
2023-11-06,SEA,0.415,11,2023
2023-11-07,SEA,0.4675,11,2023
2023-11-08,SEA,0.013333,11,2023
2023-11-09,SEA,0.046667,11,2023
2023-11-10,SEA,0.156667,11,2023
2023-11-11,SEA,0.3575,11,2023
2023-11-12,SEA,0.085,11,2023
2023-11-13,SEA,0.2,11,2023
2023-11-14,SEA,0.022,11,2023
2023-11-15,SEA,0.0025,11,2023
2023-11-16,SEA,0.005,11,2023
2023-11-17,SEA,0.0,11,2023
2023-11-18,SEA,0.09,11,2023
2023-11-19,SEA,0.2275,11,2023
2023-11-20,SEA,0.015,11,2023
2023-11-21,SEA,0.0425,11,2023
2023-11-22,SEA,0.376667,11,2023
2023-11-23,SEA,0.0,11,2023
2023-11-24,SEA,0.0,11,2023
2023-11-25,SEA,0.0,11,2023
2023-11-26,SEA,0.0,11,2023
2023-11-27,SEA,0.0,11,2023
2023-11-28,SEA,0.0,11,2023
2023-11-29,SEA,0.0,11,2023
2023-11-30,SEA,0.048,11,2023
2023-12-01,SEA,0.466,12,2023
2023-12-02,SEA,0.694,12,2023
2023-12-03,SEA,0.25,12,2023
2023-12-04,SEA,0.366,12,2023
2023-12-05,SEA,2.71,12,2023
2023-12-06,SEA,0.896,12,2023
2023-12-07,SEA,0.4,12,2023
2023-12-08,SEA,0.276,12,2023
2023-12-09,SEA,0.148,12,2023
2023-12-10,SEA,0.574,12,2023
2023-12-11,SEA,0.014,12,2023
2023-12-12,SEA,0.0,12,2023
2023-12-13,SEA,0.0,12,2023
2023-12-14,SEA,0.14,12,2023
2023-12-15,SEA,0.025,12,2023
2023-12-16,SEA,0.0,12,2023
2023-12-17,SEA,0.0,12,2023
2023-12-18,SEA,0.0125,12,2023
2023-12-19,SEA,0.125,12,2023
2023-12-20,SEA,0.17,12,2023
2023-12-21,SEA,0.0175,12,2023
2023-12-22,SEA,0.2775,12,2023
2023-12-23,SEA,0.595,12,2023
2023-12-24,SEA,0.006667,12,2023
2023-12-25,SEA,0.196667,12,2023
2023-12-26,SEA,0.606667,12,2023
2023-12-27,SEA,0.063333,12,2023
2023-12-28,SEA,0.24,12,2023
2023-12-29,SEA,0.055,12,2023
2023-12-30,SEA,0.0425,12,2023
2023-12-31,SEA,0.05,12,2023
